ID_Pesanan,Waktu_Transaksi,Kategori_Menu,Harga_Pesanan,Jarak_Kirim_KM,Waktu_Tunggu_Menit,Rating_Pelanggan,Ulasan_Teks,Status_Promo,Tingkat_Keluhan,Status_Pesanan
ORD-2024-000807,3/9/2024 23:49,Mie,15500,6.287655091,30,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-000808,1/10/2024 4:01,Mie,26000,0.5,13,,,TRUE,Tidak Ada,Selesai
ORD-2024-000809,1/5/2024 11:11,Kopi,7000,1.085917435,5,4,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-000810,1/10/2024 18:58,Ayam,49500,1.757294166,5,5,Enak bgttt,FALSE,Tidak Ada,Selesai
ORD-2024-000811,2/27/2024 20:20,Mie,23500,0.567186,5,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000812,1/16/2024 21:04,Mie,29500,3.927981193,39,,,FALSE,Tidak Ada,Selesai
ORD-2024-000813,1/6/2024 2:22,Ayam,33500,0.6119057,22,5,Rekomendasi deh,FALSE,Rendah,Selesai
ORD-2024-000814,2/7/2024 9:38,Mie,23000,1.276879596,14,5,Enak bgt!!!,FALSE,Tidak Ada,Selesai
ORD-2024-000815,2/26/2024 17:30,Mie,3500,,12,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-000816,1/18/2024 17:18,Kopi,19000,1.973857594,16,5,Cepat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000817,27/03/2024 23:41,Kopi,16000,4.024778072,33,5,Rekomendasi deh,FALSE,Rendah,Dibatalkan
ORD-2024-000818,1/2/2024 21:09,Kopi,17000,9.748616079,42,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000819,3/14/2024 21:35,Ayam,26500,0.5,5,,,TRUE,Rendah,Selesai
ORD-2024-000820,2/14/2024 12:10,Ayam,58000,3.709154498,22,4,Makasih ya,TRUE,Rendah,Selesai
ORD-2024-000821,2/2/2024 12:42,Mie,37500,0.785435458,12,5,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-000822,1/7/2024 17:29,Ayam,48500,1.605748045,25,4,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000823,2/7/2024 8:06,Ayam,62500,0.5,5,,,TRUE,Tidak Ada,Selesai
ORD-2024-000824,3/3/2024 11:08,Kopi,13000,0.5,15,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000825,1/13/2024 11:57,Kopi,1542000,1.156005055,9,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000826,2/27/2024 13:44,Mie,25500,,11,4,Sesuai pesanan,FALSE,Rendah,Selesai
ORD-2024-000827,3/13/2024 19:27,Ayam,38000,6.895337509,44,3,Yaudah minum teh,FALSE,Tidak Ada,Selesai
ORD-2024-000828,2/1/2024 22:47,Ayam,43000,4.062212397,12,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000829,2/16/2024 13:56,Martabak,43000,10.74632037,52,4,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-000830,2/15/2024 15:35,Kopi,26500,2.741916593,22,5,Buruan order!11,FALSE,Rendah,Selesai
ORD-2024-000831,3/18/2024 13:54,Ayam,55000,0.830082907,21,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-000832,9/3/2024 11:46,Kopi,14500,1.190951166,23,5,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-000833,3/5/2024 21:37,Ayam,32000,1.156263662,22,5,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-000834,28/01/2024 17:16,Ayam,59500,1.185776583,23,5,Enak bgt!!!!,FALSE,Tidak Ada,Selesai
ORD-2024-000835,3/10/2024 18:23,Kopi,24000,3.353056655,16,,,TRUE,Rendah,Selesai
ORD-2024-000836,3/16/2024 9:08,Kopi,15500,2.270229178,28,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000837,1/12/2024 21:00,Mie,500,1.460468909,6,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000838,3/19/2024 16:08,Kopi,9500,0.5,14,5,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000839,3/13/2024 21:55,Kopi,12500,0.5,7,5,Makasih ya,FALSE,Rendah,Selesai
ORD-2024-000840,3/2/2024 1:14,Martabak,34500,0.740905413,5,5,Makasih ya,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000841,1/9/2024 12:02,Ayam,54000,0.5,8,5,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-000842,2/16/2024 20:56,Martabak,26000,4.617567921,27,4,Wow enak bgt,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000843,3/24/2024 13:53,Ayam,4007500,0.5,27,,,FALSE,Rendah,Selesai
ORD-2024-000844,3/10/2024 20:41,Mie,27500,3.864545106,43,4,Rekomendasi deh,TRUE,Rendah,Selesai
ORD-2024-000845,3/24/2024 2:33,Ayam,68500,1.461613876,13,5,Wow enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000846,1/29/2024 19:52,Kopi,15000,0.5,5,5,Buruan order!!11,FALSE,Tidak Ada,Refund
ORD-2024-000847,3/2/2024 0:32,Ayam,26500,5.025612352,15,4,Enak bgt!!!,FALSE,Tidak Ada,Selesai
ORD-2024-000848,1/22/2024 13:13,Mie,11500,2.599864079,29,,,FALSE,Tidak Ada,Selesai
ORD-2024-000849,2/16/2024 17:42,Kopi,22000,0.806626148,22,4,Sesuai pesanan,TRUE,Tinggi,Dibatalkan
ORD-2024-000850,2/12/2024 15:43,Kopi,19000,6.752289284,25,5,Puas bgt,FALSE,Rendah,Selesai
ORD-2024-000851,3/16/2024 14:01,Ayam,53000,0.5,5,,,TRUE,Tidak Ada,Selesai
ORD-2024-000852,3/14/2024 18:40,Martabak,26500,0.676261957,24,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000853,3/14/2024 12:16,Ayam,42500,4.183547327,15,2,Kecewa bgt,FALSE,Tinggi,Selesai
ORD-2024-000854,21/02/2024 21:40,Mie,18500,3.707194756,21,5,Nggg enak 😋,FALSE,Rendah,Selesai
ORD-2024-000855,3/25/2024 2:13,Ayam,44500,1.024395154,17,4,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-000856,3/1/2024 5:14,Ayam,16000,0.5,5,3,Standar lah,FALSE,Rendah,Selesai
ORD-2024-000857,1/19/2024 5:39,Ayam,39000,5.857434531,35,5,Rekomendasi deh,TRUE,Tidak Ada,Selesai
ORD-2024-000858,1/22/2024 10:59,Kopi,15000,1.129310963,32,4,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-000859,1/9/2024 14:08,Kopi,19000,0.653398873,15,5,Makasih ya,FALSE,Tinggi,Selesai
ORD-2024-000860,7/3/2024 16:43,Ayam,51000,2.177394338,16,3,Gapapa,FALSE,Tidak Ada,Selesai
ORD-2024-000861,3/18/2024 14:57,Martabak,36000,,38,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000862,3/9/2024 17:05,Kopi,22000,0.5,16,5,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-000863,3/18/2024 17:57,Kopi,21000,4.35479185,21,4,Akan order lg nih,FALSE,Rendah,Selesai
ORD-2024-000864,2/25/2024 19:55,Kopi,18500,2.549215104,10,5,Akan order lg nih,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000865,2/24/2024 14:50,Kopi,16500,1.662499847,15,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000866,3/16/2024 22:36,Kopi,12500,4.088676356,23,5,Enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000867,2/2/2024 18:58,Ayam,64000,10.12873217,39,,,FALSE,Tidak Ada,Refund
ORD-2024-000868,3/17/2024 13:16,Ayam,79500,0.781003202,5,,,FALSE,Tidak Ada,Selesai
ORD-2024-000869,1/1/2024 17:33,Mie,28500,0.5,10,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-000870,1/27/2024 10:26,Mie,39500,7.321466499,21,1,Ayamnya keras,FALSE,Tinggi,Dibatalkan
ORD-2024-000871,2/24/2024 8:16,Kopi,10000,3.316485461,25,5,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-000872,3/13/2024 19:43,Ayam,32000,1.72868567,5,3,Standar lah,TRUE,Tidak Ada,Selesai
ORD-2024-000873,2/22/2024 21:30,Martabak,36500,2.55473803,10,5,Cepat sampai,FALSE,Tidak Ada,Refund
ORD-2024-000874,3/12/2024 19:36,Kopi,17500,4.106706323,40,,,TRUE,Tidak Ada,Selesai
ORD-2024-000875,2/20/2024 21:07,Ayam,73500,4.448837383,26,4,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000876,3/30/2024 3:13,Ayam,51000,7.573220336,34,3,Biasa saja,TRUE,Tinggi,Selesai
ORD-2024-000877,2/13/2024 19:44,Martabak,23500,1.669785705,17,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-000878,21/01/2024 17:51,Martabak,361000,1.041917953,10,5,Wow enak bgt,TRUE,Rendah,Selesai
ORD-2024-000879,3/1/2024 13:05,Ayam,48000,3.06215727,34,3,OK,FALSE,Rendah,Dibatalkan
ORD-2024-000880,17/02/2024 11:46,Ayam,49000,1.612165436,12,4,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-000881,21/02/2024 21:18,Ayam,42500,2.708631694,14,4,Cepat sampai,FALSE,Rendah,Selesai
ORD-2024-000882,1/8/2024 5:40,Martabak,39500,1.634108071,20,,,TRUE,Rendah,Selesai
ORD-2024-000883,1/26/2024 16:18,Ayam,36000,0.5,5,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000884,3/17/2024 18:39,Ayam,39500,,16,5,Rekomendasi deh,FALSE,Rendah,Selesai
ORD-2024-000885,16/02/2024 11:10,Martabak,23500,3.522444267,20,,,FALSE,Tidak Ada,Selesai
ORD-2024-000886,2/21/2024 20:25,Ayam,32500,4.817590041,26,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000887,1/2/2024 2:58,Martabak,31000,,12,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000888,3/12/2024 11:22,Ayam,43000,0.54182548,18,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000889,3/18/2024 14:59,Ayam,59500,1.606829234,28,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000890,2/3/2024 11:35,Ayam,22500,4.629461122,33,5,Akan order lg nih,FALSE,Rendah,Dibatalkan
ORD-2024-000891,2/13/2024 16:16,Martabak,21500,1.597472233,12,4,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000892,3/14/2024 14:24,Mie,26500,3.577425406,31,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000893,1/2/2024 14:43,Mie,36500,2.123038891,27,5,Buruan order!11,FALSE,Tinggi,Dibatalkan
ORD-2024-000894,1/4/2024 19:04,Kopi,18000,0.828142552,18,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000895,1/29/2024 7:51,Martabak,25500,4.771120026,33,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000896,2/15/2024 17:44,Ayam,26500,0.5,5,,,TRUE,Tinggi,Selesai
ORD-2024-000897,6/2/2024 13:04,Ayam,40500,2.232628554,20,4,Cepat sampai,FALSE,Rendah,Selesai
ORD-2024-000898,3/1/2024 12:57,Mie,25500,,17,,,FALSE,Tidak Ada,Selesai
ORD-2024-000899,3/28/2024 6:31,Ayam,12000,0.5,5,5,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000900,31/01/2024 06:14,Ayam,31000,2.097097015,18,5,Makanan hangat sampai,FALSE,Rendah,Selesai
ORD-2024-000901,3/20/2024 17:07,Ayam,39000,2.076815627,28,,,TRUE,Tidak Ada,Selesai
ORD-2024-000902,3/25/2024 17:48,Ayam,47000,3.681733523,23,2,Lama org kerjanyaa,FALSE,Tinggi,Selesai
ORD-2024-000903,1/6/2024 11:39,Ayam,50500,4.096543611,33,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000904,14/03/2024 15:11,Kopi,14000,3.903560762,30,5,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-000905,2/5/2024 21:08,Kopi,18500,1.580655334,31,5,Enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000906,2/24/2024 21:02,Mie,27000,2.996489179,34,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000907,3/28/2024 14:07,Mie,23500,2.580760975,34,5,Mantap gan!!,TRUE,Tidak Ada,Selesai
ORD-2024-000908,2/10/2024 0:43,Ayam,62500,1.642270471,11,5,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000909,1/13/2024 13:11,Ayam,61000,2.7280399,18,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000910,2/4/2024 21:21,Kopi,10500,8.826453766,20,2,Kecewa bgt,TRUE,Tinggi,Refund
ORD-2024-000911,2/24/2024 13:23,Kopi,16500,0.642899853,5,,,FALSE,Rendah,Selesai
ORD-2024-000912,2/27/2024 12:36,Ayam,66500,7.086116755,49,2,Kurang sambelnya,FALSE,Tinggi,Selesai
ORD-2024-000913,13/01/2024 07:35,Martabak,38000,0.5,7,,,FALSE,Tidak Ada,Selesai
ORD-2024-000914,1/26/2024 12:30,Kopi,18000,1.106195784,20,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-000915,2/23/2024 21:34,Kopi,15500,1.019644168,18,4,Cepat sampai,FALSE,Tidak Ada,Refund
ORD-2024-000916,3/3/2024 11:25,Kopi,18500,2.953428548,35,4,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-000917,1/8/2024 13:30,Ayam,65000,0.5,5,4,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000918,2/27/2024 8:23,Mie,27000,6.420062595,32,5,Nggg enak 😋,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000919,2/2/2024 14:07,Martabak,930000,5.290415445,34,2,Kecewa bgt,FALSE,Tinggi,Selesai
ORD-2024-000920,3/18/2024 12:49,Ayam,55500,3.167225862,15,,,FALSE,Tinggi,Selesai
ORD-2024-000921,3/27/2024 20:56,Mie,20500,1.839759289,28,5,Enak bgt!!!,FALSE,Tidak Ada,Selesai
ORD-2024-000922,2/6/2024 18:55,Kopi,16000,,28,4,Driver ramah,FALSE,Tinggi,Dibatalkan
ORD-2024-000923,13/02/2024 21:36,Mie,36000,5.329074034,41,,,FALSE,Tinggi,Selesai
ORD-2024-000924,1/10/2024 13:14,Martabak,25000,2.075335242,5,4,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-000925,2/7/2024 19:41,Kopi,10000,3.630710693,16,,,FALSE,Tidak Ada,Selesai
ORD-2024-000926,2/26/2024 11:47,Ayam,34000,2.510567372,20,5,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-000927,2/27/2024 18:54,Ayam,68000,2.659775224,24,5,Cepat sampai,TRUE,Tinggi,Dibatalkan
ORD-2024-000928,1/31/2024 23:44,Kopi,17500,,5,1,😠😠😠,FALSE,Tidak Ada,Selesai
ORD-2024-000929,22/01/2024 17:04,Martabak,29000,1.860161967,29,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000930,11/3/2024 14:33,Ayam,43000,0.5,21,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000931,14/01/2024 12:05,Ayam,59500,1.326458972,35,5,Makanan hangat sampai,FALSE,Tinggi,Selesai
ORD-2024-000932,2/19/2024 12:47,Mie,20000,3.570490927,32,5,Enak bgt!!,FALSE,Tidak Ada,Selesai
ORD-2024-000933,1/17/2024 12:01,Mie,28000,,38,5,Wow enak bgt,FALSE,Rendah,Selesai
ORD-2024-000934,11/2/2024 14:55,Kopi,13500,9.89571494,37,3,Biasa saja,FALSE,Tidak Ada,Selesai
ORD-2024-000935,3/11/2024 21:11,Ayam,36500,2.433920228,17,3,OK,TRUE,Tinggi,Dibatalkan
ORD-2024-000936,3/21/2024 18:27,Ayam,41000,2.798954812,43,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000937,3/9/2024 13:30,Ayam,45000,0.616357343,15,,,FALSE,Tidak Ada,Selesai
ORD-2024-000938,1/12/2024 19:26,Mie,25500,3.56536261,26,,,FALSE,Tidak Ada,Selesai
ORD-2024-000939,1/2/2024 12:22,Ayam,55500,0.5,27,,,FALSE,Rendah,Selesai
ORD-2024-000940,1/2/2024 15:48,Kopi,1000,1.005099698,5,,,FALSE,Tidak Ada,Selesai
ORD-2024-000941,2/25/2024 19:14,Ayam,38000,3.311145987,29,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000942,2/17/2024 14:25,Kopi,15000,,21,,,FALSE,Tidak Ada,Selesai
ORD-2024-000943,3/23/2024 20:14,Martabak,41500,0.5,23,5,Rekomendasi deh,TRUE,Rendah,Selesai
ORD-2024-000944,3/21/2024 13:18,Mie,18500,5.349060672,39,4,Mantap gan!!!,FALSE,Tidak Ada,Selesai
ORD-2024-000945,2/4/2024 17:11,Ayam,54000,1.114626201,15,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000946,3/22/2024 20:17,Ayam,76500,0.5,5,5,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-000947,1/25/2024 12:03,Ayam,5083500,0.5,8,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000948,1/14/2024 12:45,Mie,21500,0.870089674,23,,,FALSE,Tidak Ada,Selesai
ORD-2024-000949,1/30/2024 11:31,Mie,19500,0.588102854,32,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000950,2/9/2024 15:23,Kopi,14500,4.465647351,14,,,TRUE,Tinggi,Selesai
ORD-2024-000951,1/5/2024 12:03,Martabak,25000,1.164426275,5,5,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-000952,10/1/2024 18:12,Martabak,31000,4.899590578,15,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000953,2/18/2024 3:49,Ayam,25500,,6,5,Nggg enak 😋,FALSE,Rendah,Selesai
ORD-2024-000954,2/26/2024 11:12,Mie,30500,2.037017997,28,,,TRUE,Rendah,Selesai
ORD-2024-000955,1/13/2024 18:30,Kopi,17000,3.494613348,37,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000956,2/9/2024 5:40,Kopi,19000,3.166579553,5,5,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-000957,3/11/2024 19:30,Kopi,11500,2.757354751,10,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000958,2/16/2024 21:13,Ayam,55500,7.763674047,27,4,Rekomendasi deh,FALSE,Rendah,Selesai
ORD-2024-000959,2/25/2024 12:50,Ayam,73500,0.778353611,6,4,Rekomendasi deh,TRUE,Tinggi,Dibatalkan
ORD-2024-000960,2/20/2024 0:02,Martabak,23500,2.041991495,14,,,TRUE,Tidak Ada,Selesai
ORD-2024-000961,3/1/2024 4:23,Ayam,36500,6.462302599,26,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-000962,21/01/2024 21:21,Martabak,0,0.5,19,,,FALSE,Tidak Ada,Selesai
ORD-2024-000963,3/21/2024 13:41,Ayam,69500,0.5,5,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000964,1/14/2024 12:20,Kopi,13000,,10,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000965,2/14/2024 14:46,Ayam,67500,3.007353755,36,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-000966,2/18/2024 18:16,Kopi,19500,0.902827317,29,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-000967,2/26/2024 21:44,Martabak,44000,0.633051684,30,,,FALSE,Rendah,Selesai
ORD-2024-000968,1/24/2024 19:46,Ayam,44500,1.841911983,22,5,Wow enak bgt,FALSE,Rendah,Selesai
ORD-2024-000969,3/17/2024 17:10,Kopi,12000,2.852631536,16,4,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000970,2/27/2024 13:34,Kopi,15000,0.857282586,17,3,Gapapa,TRUE,Rendah,Selesai
ORD-2024-000971,3/22/2024 18:56,Martabak,41000,1.072988524,40,,,TRUE,Tidak Ada,Selesai
ORD-2024-000972,2/16/2024 7:20,Mie,3796500,2.85233059,14,4,Enak bgttt,FALSE,Tidak Ada,Selesai
ORD-2024-000973,3/9/2024 6:33,Martabak,16500,8.741816669,51,3,OK,FALSE,Rendah,Selesai
ORD-2024-000974,3/11/2024 13:20,Ayam,51500,3.369407182,5,4,Cepat sampai,TRUE,Rendah,Selesai
ORD-2024-000975,15/01/2024 11:02,Ayam,38500,4.582248865,34,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000976,1/23/2024 6:06,Ayam,53000,1.370954681,19,4,Mantap gan!,FALSE,Tinggi,Dibatalkan
ORD-2024-000977,1/5/2024 20:42,Kopi,7500,0.95341106,19,3,Gapapa,TRUE,Rendah,Selesai
ORD-2024-000978,3/30/2024 17:23,Ayam,55000,1.816880387,23,4,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-000979,10/1/2024 12:41,Kopi,22000,4.937260676,35,3,OK,FALSE,Tinggi,Dibatalkan
ORD-2024-000980,1/11/2024 17:23,Kopi,9000,1.828070988,24,,,TRUE,Tidak Ada,Selesai
ORD-2024-000981,2/23/2024 22:03,Ayam,44500,,24,5,Nggg enak 😋,TRUE,Tidak Ada,Refund
ORD-2024-000982,3/8/2024 11:53,Martabak,23500,13.4680287,58,4,Enak bgt!!!,TRUE,Tidak Ada,Selesai
ORD-2024-000983,1/28/2024 3:06,Ayam,26000,0.5,5,4,Wow enak bgt,FALSE,Rendah,Selesai
ORD-2024-000984,19/02/2024 12:36,Ayam,17000,0.5,21,4,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-000985,3/12/2024 13:47,Martabak,21000,0.5,26,,,TRUE,Tidak Ada,Selesai
ORD-2024-000986,3/14/2024 20:44,Kopi,15500,,34,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000987,1/14/2024 12:35,Martabak,38500,0.5,6,4,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-000988,25/03/2024 14:59,Kopi,10000,,18,3,Yaudah minum teh,FALSE,Tinggi,Selesai
ORD-2024-000989,3/11/2024 10:54,Ayam,56500,0.5,15,5,Mantap gan!!!,TRUE,Tidak Ada,Selesai
ORD-2024-000990,3/22/2024 19:38,Mie,27500,1.138483083,5,,,TRUE,Rendah,Selesai
ORD-2024-000991,1/28/2024 21:59,Martabak,42500,0.612577645,20,5,Driver ramah,FALSE,Rendah,Dibatalkan
ORD-2024-000992,2/27/2024 20:00,Martabak,34500,8.044487584,20,3,OK,TRUE,Tinggi,Selesai
ORD-2024-000993,2/6/2024 21:08,Ayam,62000,3.321273442,34,5,Makanan hangat sampai,TRUE,Tidak Ada,Refund
ORD-2024-000994,2/8/2024 6:54,Kopi,19500,7.292287041,33,3,OK,FALSE,Rendah,Selesai
ORD-2024-000995,3/29/2024 17:32,Kopi,12500,10.76207963,32,,,TRUE,Tinggi,Selesai
ORD-2024-000996,3/14/2024 11:29,Ayam,6834500,2.06208133,22,,,FALSE,Tidak Ada,Selesai
ORD-2024-000997,2/3/2024 21:15,Mie,19000,,16,4,Makanan hangat sampai,TRUE,Tidak Ada,Refund
ORD-2024-000998,2/8/2024 14:36,Ayam,43500,0.646005299,19,4,Nggg enak 😋,TRUE,Rendah,Selesai
ORD-2024-000999,10/1/2024 15:11,Mie,26000,0.756631527,19,4,Buruan order!!!11,TRUE,Tidak Ada,Selesai
ORD-2024-001000,3/29/2024 3:38,Kopi,16500,3.699106258,5,,,FALSE,Rendah,Selesai
ORD-2024-001001,3/14/2024 17:58,Ayam,64000,0.5,9,,,FALSE,Tinggi,Dibatalkan
ORD-2024-001002,2/25/2024 17:55,Kopi,8000,0.5,13,,,FALSE,Tidak Ada,Selesai
ORD-2024-001003,3/24/2024 0:40,Mie,28500,2.810574464,16,4,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-001004,1/7/2024 11:20,Martabak,28000,3.082145799,20,,,FALSE,Tidak Ada,Selesai
ORD-2024-001005,2/11/2024 18:09,Mie,20000,3.283229712,34,,,FALSE,Rendah,Selesai
ORD-2024-001006,2/20/2024 19:36,Martabak,24500,1.395074554,5,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-001007,2/25/2024 14:09,Martabak,28500,4.918839244,27,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-001008,3/1/2024 17:35,Mie,1000,2.28829309,18,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-001009,2/21/2024 18:48,Ayam,40000,0.5,13,,,FALSE,Rendah,Selesai
ORD-2024-001010,1/26/2024 21:12,Kopi,13000,4.785115851,20,,,FALSE,Tidak Ada,Selesai
ORD-2024-001011,3/8/2024 11:17,Ayam,60500,9.177152938,66,1,Paket berantakan,TRUE,Tinggi,Refund
ORD-2024-001012,3/28/2024 2:07,Mie,20500,0.5,19,4,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-001013,2/16/2024 13:22,Mie,24500,1.489542266,39,,,FALSE,Tidak Ada,Selesai
ORD-2024-001014,9/2/2024 13:39,Ayam,77500,2.005457626,25,5,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-001015,26/02/2024 20:02,Martabak,37500,0.5,21,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-001016,26/01/2024 04:48,Mie,32500,6.068252528,28,5,Wow enak bgt,FALSE,Rendah,Selesai
ORD-2024-001017,1/15/2024 7:39,Ayam,43000,1.002852405,26,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-001018,2/6/2024 11:19,Kopi,19000,4.583691842,34,4,Wow enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-001019,2/12/2024 12:13,Mie,24500,3.335042269,22,5,Driver ramah,TRUE,Rendah,Selesai
ORD-2024-001020,2/3/2024 21:46,Ayam,48000,2.734251549,40,,,TRUE,Tidak Ada,Selesai
ORD-2024-001021,3/26/2024 11:16,Martabak,33000,0.640110087,5,5,Nggg enak 😋,TRUE,Rendah,Selesai
ORD-2024-001022,1/26/2024 19:17,Ayam,41500,0.748091147,8,,,FALSE,Tidak Ada,Refund
ORD-2024-001023,2/1/2024 13:42,Mie,36500,0.5,41,,,FALSE,Tidak Ada,Selesai
ORD-2024-001024,16/02/2024 00:18,Mie,25000,0.826124079,18,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-001025,2/19/2024 14:32,Mie,30500,1.271392617,5,4,Enak bgt,TRUE,Rendah,Selesai
ORD-2024-001026,2/10/2024 21:34,Kopi,22500,5.371895785,41,1,Kecewa bgt,TRUE,Tidak Ada,Selesai
ORD-2024-001027,3/5/2024 17:59,Mie,2770500,1.368977594,7,5,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-001028,2/1/2024 9:21,Mie,18000,4.214863545,18,5,Cepat sampai,FALSE,Tidak Ada,Selesai
